word,Charlie Puth,word,Shawn Mendes
stressing,0.003644929578413038,black,0.005363530389832136
pouring,0.003644929578413038,onto,0.005363530389832136
size,0.003644929578413038,closer,0.005363530389832136
luck,0.003644929578413038,bed,0.005363530389832136
magic,0.003644929578413038,song,0.005363530389832136
ski,0.003644929578413038,tried,0.005363530389832136
reaching,0.003644929578413038,wish,0.005363530389832136
rather,0.003644929578413038,cold,0.005363530389832136
knock,0.003644929578413038,asking,0.005363530389832136
pay,0.003644929578413038,lip,0.005363530389832136
planned,0.003644929578413038,fell,0.005363530389832136
key,0.003644929578413038,okay,0.005363530389832136
permission,0.003644929578413038,caught,0.005363530389832136
king,0.003644929578413038,lose,0.005363530389832136
nyc,0.003644929578413038,mile,0.005363530389832136
recklessness,0.003644929578413038,lie,0.005363530389832136
stray,0.003644929578413038,paradise,0.005025503212791232
stopping,0.003644929578413038,sight,0.005025503212791232
serve,0.003644929578413038,live,0.005025503212791232
spine,0.003644929578413038,living,0.005025503212791232
photograph,0.003644929578413038,touched,0.005025503212791232
looked,0.003644929578413038,punched,0.005025503212791232
shy,0.003644929578413038,sheet,0.005025503212791232
plane,0.003644929578413038,dark,0.005025503212791232
limelight,0.003644929578413038,nah,0.005025503212791232
masterpiece,0.003644929578413038,darkness,0.005025503212791232
nowhere,0.003644929578413038,cut,0.005025503212791232
leaving,0.003644929578413038,knife,0.005025503212791232
money,0.003644929578413038,chest,0.005025503212791232
prove,0.003644929578413038,wrapped,0.005025503212791232
provoking,0.003644929578413038,breath,0.005025503212791232
repost,0.003644929578413038,lure,0.005025503212791232
messin,0.003644929578413038,crawling,0.005025503212791232
molly,0.003644929578413038,kinda,0.005025503212791232
rough,0.003644929578413038,laying,0.005025503212791232
modeling,0.003644929578413038,complicate,0.005025503212791232
limousine,0.003644929578413038,focus,0.005025503212791232
sell,0.003644929578413038,curse,0.005025503212791232
respect,0.003644929578413038,astrid,0.005025503212791232
sexy,0.003644929578413038,burnt,0.005025503212791232
lifeline,0.003644929578413038,forgive,0.005025503212791232
scream,0.003644929578413038,brush,0.005025503212791232
quick,0.003644929578413038,alive,0.005025503212791232
rate,0.003644929578413038,shining,0.005025503212791232
mother,0.003644929578413038,seems,0.005025503212791232
price,0.003644929578413038,shine,0.005025503212791232
leather,0.003644929578413038,argue,0.005025503212791232
mask,0.003644929578413038,medicine,0.005025503212791232
lighted,0.003644929578413038,disappointment,0.005025503212791232
lived,0.003644929578413038,hole,0.005025503212791232
reject,0.003644929578413038,naked,0.005025503212791232
nigga,0.003644929578413038,eternity,0.005025503212791232
neither,0.003644929578413038,slowly,0.005025503212791232
lawn,0.003644929578413038,specific,0.005025503212791232
promised,0.003644929578413038,hmm,0.005025503212791232
promoting,0.003644929578413038,use,0.005025503212791232
proud,0.003644929578413038,familiar,0.005025503212791232
relationship,0.003644929578413038,sad,0.005025503212791232
list,0.003644929578413038,dreaming,0.005025503212791232
separate,0.003644929578413038,sneak,0.005025503212791232
lead,0.003644929578413038,seam,0.005025503212791232
mountain,0.003644929578413038,drownin,0.005025503212791232
kama,0.003644929578413038,mhm,0.005025503212791232
23,0.003644929578413038,searching,0.005025503212791232
stride,0.003644929578413038,happy,0.005025503212791232
family,0.003644929578413038,sleeping,0.005025503212791232
fading,0.003644929578413038,seeing,0.005025503212791232
explain,0.003644929578413038,near,0.005025503212791232
excuse,0.003644929578413038,typical,0.005025503212791232
tough,0.003644929578413038,deep,0.005025503212791232
tower,0.003644929578413038,race,0.005025503212791232
electrified,0.003644929578413038,slam,0.005025503212791232
traveling,0.003644929578413038,space,0.005025503212791232
blinded,0.003644929578413038,stumbled,0.005025503212791232
dog,0.003644929578413038,raise,0.005025503212791232
dm,0.003644929578413038,house,0.005025503212791232
dipping,0.003644929578413038,across,0.005025503212791232
differently,0.003644929578413038,hour,0.005025503212791232
bought,0.003644929578413038,sinking,0.005025503212791232
diamond,0.003644929578413038,sky,0.005025503212791232
detonator,0.003644929578413038,hoping,0.005025503212791232
faith,0.003644929578413038,guessing,0.005025503212791232
father,0.003644929578413038,compared,0.0035756869265547576
boyfriend,0.003644929578413038,everybody,0.0035756869265547576
figured,0.003644929578413038,everyone,0.0035756869265547576
forgiveness,0.003644929578413038,minute,0.0035756869265547576
forgetting,0.003644929578413038,hanging,0.0035756869265547576
foolish,0.003644929578413038,sun,0.0035756869265547576
followed,0.003644929578413038,till,0.0035756869265547576
thrill,0.003644929578413038,growing,0.0035756869265547576
throne,0.003644929578413038,ground,0.0035756869265547576
throwin,0.003644929578413038,tomorrow,0.0035756869265547576
throwing,0.003644929578413038,touch,0.0035756869265547576
wishlist,0.003644929578413038,another,0.0035756869265547576
bet,0.003644929578413038,whole,0.0035756869265547576
ticket,0.003644929578413038,longer,0.0035756869265547576
flash,0.003644929578413038,train,0.0035756869265547576
bigger,0.003644929578413038,part,0.0035756869265547576
birthday,0.003644929578413038,wondering,0.0035756869265547576
winning,0.003644929578413038,wonder,0.0035756869265547576
boulevard,0.003644929578413038,second,0.0035756869265547576
detonate,0.003644929578413038,supposed,0.0035756869265547576
fuck,0.003644929578413038,noticed,0.0035756869265547576
considered,0.003644929578413038,honestly,0.0035756869265547576
confront,0.003644929578413038,pride,0.0035756869265547576
complied,0.003644929578413038,secret,0.0035756869265547576
complicated,0.003644929578413038,reason,0.0035756869265547576
competition,0.003644929578413038,act,0.0035756869265547576
car,0.003644929578413038,standing,0.0035756869265547576
climbing,0.003644929578413038,body,0.0035756869265547576
class,0.003644929578413038,drink,0.0035756869265547576
wander,0.003644929578413038,power,0.0035756869265547576
city,0.003644929578413038,work,0.0035756869265547576
christ,0.003644929578413038,known,0.0035756869265547576
war,0.003644929578413038,heard,0.0035756869265547576
checking,0.003644929578413038,shake,0.0035756869265547576
cash,0.003644929578413038,question,0.0035756869265547576
cheated,0.003644929578413038,upon,0.002512751606395616
champagne,0.003644929578413038,yell,0.002512751606395616
waist,0.003644929578413038,walked,0.002512751606395616
water,0.003644929578413038,woke,0.002512751606395616
deleted,0.003644929578413038,nowadays,0.002512751606395616
bye,0.003644929578413038,twelve,0.002512751606395616
jet,0.003644929578413038,outside,0.002512751606395616
darkest,0.003644929578413038,note,0.002512751606395616
daily,0.003644929578413038,waking,0.002512751606395616
uncomfortable,0.003644929578413038,waited,0.002512751606395616
buck,0.003644929578413038,opposite,0.002512751606395616
cruel,0.003644929578413038,week,0.002512751606395616
burn,0.003644929578413038,vibe,0.002512751606395616
wear,0.003644929578413038,wave,0.002512751606395616
unraveling,0.003644929578413038,write,0.002512751606395616
weak,0.003644929578413038,ocean,0.002512751606395616
upstairs,0.003644929578413038,troubled,0.002512751606395616
buy,0.003644929578413038,nose,0.002512751606395616
coping,0.003644929578413038,negative,0.002512751606395616
cop,0.003644929578413038,truce,0.002512751606395616
voice,0.003644929578413038,pretending,0.002512751606395616
battery,0.003644929578413038,outta,0.002512751606395616
fake,0.003644929578413038,resist,0.002512751606395616
heat,0.003644929578413038,rope,0.002512751606395616
